"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""7fbdcb82-4c16-4bcc-801c-224acf23952a"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Tajski Niebieski Balsam Royal Thai Herb, Maść na Żylaki i Opuchliznę 50g</h2><p>Tajski niebieski balsam Royal Thai Herb to specjalistyczna maść o działaniu chłodzącym i przeciwzapalnym, pomagająca redukować obrzęki i łagodzić objawy żylaków. Naturalne składniki wspierają poprawę krążenia i przynoszą ulgę zmęczonym nogom.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Balsam Niebieski Royal Thai Herb skutecznie zmniejsza obrzęki i uczucie ciężkich nóg.</p><p><b>Zalety balsamu Royal Thai Herb:</b></p><ul><li>Działa chłodząco i przeciwzapalnie</li><li>Łagodzi obrzęki i objawy żylaków</li><li>Naturalne składniki roślinne</li><li>Poprawia krążenie</li><li>Przynosi ulgę zmęczonym nogom</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Kluczowe składniki i ich działanie:</b></p><ul><li><b>Mentol</b> – zapewnia efekt chłodzenia i zmniejsza opuchliznę.</li><li><b>Olejek eukaliptusowy</b> – poprawia krążenie i działa przeciwzapalnie.</li><li><b>Kamfora</b> – łagodzi ból i napięcie mięśni.</li><li><b>Ekstrakt z centella asiatica</b> – wspomaga regenerację naczyń krwionośnych.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b></p><p>Niewielką ilość balsamu nanieść na skórę nóg i delikatnie wmasować. Stosować 2-3 razy dziennie.</p><p><b>Skład:</b> Mentol, olejek eukaliptusowy, kamfora, ekstrakt z centella asiatica, inne naturalne składniki.</p><p><b>Środki ostrożności:</b> Unikać kontaktu z oczami i błonami śluzowymi. Nie stosować na otwarte rany.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Warunki przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, w suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Waga:</b> 50g</p><p><b>Kraj pochodzenia:</b> Tajlandia</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""92495c5c-757d-4ad4-8138-4b4135420347"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Kapsułki do Wątroby Compound Looktaibai, 100 kapsułek",
"{""contentId"":""92495c5c-757d-4ad4-8138-4b4135420347"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Kapsułki Compound Looktaibai do Leczenia Wątroby</h2><p>Kapsułki Compound Looktaibai to tradycyjny tajski produkt stworzony z naturalnych składników, które wspomagają leczenie wątroby, poprawiają jej funkcjonowanie oraz oczyszczają organizm z toksyn. Zawierają mieszankę ziół, które pomagają w regeneracji wątroby, poprawiają trawienie oraz wspomagają układ pokarmowy. Regularne stosowanie kapsułek wspomaga detoksykację organizmu i zapobiega uszkodzeniu wątroby przez toksyny i szkodliwe substancje.</p><p><b>Korzyści:</b></p><ul> <li>Wspomaga regenerację wątroby i poprawia jej funkcjonowanie</li> <li>Pomaga w oczyszczaniu organizmu z toksyn</li> <li>Poprawia trawienie i wspiera układ pokarmowy</li> <li>Pomaga w zapobieganiu uszkodzeniu wątroby przez toksyny</li></ul><p><b>Idealne do:</b></p><ul> <li>Wsparcia funkcji wątroby i układu pokarmowego</li> <li>Detoksykacji organizmu</li> <li>Ochrony przed szkodliwymi substancjami i toksynami</li></ul>

</div>
",
"{""contentId"":""488602bb-f303-4c90-9d81-983ee0f79978"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Czerwony Balsam Tygrysi - Silnie Rozgrzewająca Maść 19,4g",
"{""contentId"":""488602bb-f303-4c90-9d81-983ee0f79978"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>★ TIGER BALM Maść Tygrysia</h2><h2>Przeciwbólowa | Czerwona 19.4 g ★</h2><p>Jeśli poszukujesz naturalnego rozwiązania na bóle mięśni i stawów, to <b>TIGER BALM Maść Tygrysia</b> jest odpowiedzią na Twoje potrzeby.</p><p>Maść Tygrysia cieszy się ogromną popularnością wśród miłośników naturalnych rozwiązań.</p><h2>Skuteczna pomoc w zwalczaniu bólu!</h2>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h1>NAJWAŻNIEJSZE WŁAŚCIWOŚCI:</h1><p><b>Potężna ulga:</b> Maść Tygrysia Czerwona to synonim szybkiej i potężnej ulgi od bólów mięśni i stawów. Dzięki specjalnie opracowanej formule, przynosi natychmiastową ulgę</p><p><b>Wersja czerwona: </b>Ta wersja TIGER BALM jest bardziej intensywna niż wersja biała, co czyni ją idealną do zwalczania silnych bólów</p><p><b>21 g pojemności:</b> To kompaktowe opakowanie jest doskonałe do przechowywania w torebce, kieszeni lub w samochodzie, zawsze pod ręką w razie potrzeby</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h1>Sposób użycia:</h1><ul><li>Wystarczy wziąć niewielką ilość maści na opuszkę palca</li></ul><ul><li>Delikatnie wetrzeć maść na obszarze, który sprawia Ci ból lub napięcie.</li></ul><ul><li>Pamiętaj, że maść TIGER BALM jest przeznaczona tylko do <b>zewnętrznego stosowania</b></li></ul><ul><li>Unikaj kontaktu z oczami i błonami śluzowymi</li></ul><ul><li>Nie nadaje się do stosowania u dzieci poniżej 2 roku życia.</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Skład:</h2><p>Ta ziołowa kompozycja, oparta na tradycyjnej ajurwedyjskiej recepturze, wzbogacona jest naturalnymi olejkami roślinnymi, mentolem i kamforą, co nadaje jej właściwości chłodzące.</p><p><b>Warunki przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, w suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Waga:</b>&nbsp;19,4g</p><p><b>Kraj pochodzenia:</b>&nbsp;Tajlandia</p>

</div>
",
"{""contentId"":""31c141db-ccb8-4a88-afc3-7b4177e78edf"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Naturalny Olejek Inhalacyjny z Lemongrassem Banna Aromaterapia 10 ml",
"{""contentId"":""31c141db-ccb8-4a88-afc3-7b4177e78edf"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Banna Płynny balsam z ekstraktem z trawy cytrynowej</h2><p>Tajski płynny balsam w szklanej butelce z aplikatorem kulkowym jest wygodny w przechowywaniu, transporcie i używaniu. Jest to naturalny środek na chorobę lokomocyjną, ból głowy, katar, a w warunkach miejskich wykazuje działanie anty-stresowe dzięki mieszance olejków eterycznych. Olejek mentolowy pomoże pozbyć się bólu głowy. Aromat trawy cytrynowej zrelaksuje układ nerwowy i poprawi nastrój. Balsam ma działanie tonizujące.</p><h2>Skład:</h2><p>Olejek kamforowy, olejek eukaliptusowy, olejek mentolowy, olejek z cytrynowca</p>

</div>
",
"{""contentId"":""951a6c0e-e461-4adb-a195-29f8816a0b48"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Naturalna Maść Ratownik ""7 Gwiazdek"" Seven Stars Na Zapalenie Skóry, 12gr",
"{""contentId"":""951a6c0e-e461-4adb-a195-29f8816a0b48"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Seven Stars Pharmaceutical Pink Ointment - 40. Tajski balsam „Siedem Gwiazd” – naturalny środek dla zdrowia Twojej skóry</b></p><p>Balsam „Siedem Gwiazd” (Seven Stars Pink Ointment 40) to popularny tajski środek do walki ze stanami zapalnymi skóry, swędzeniem, ukąszeniami owadów, skaleczeniami i wysypkami różnego pochodzenia. Dzięki naturalnemu składowi skutecznie łagodzi podrażnienia, przyspiesza gojenie ran i chroni skórę przed negatywnymi czynnikami zewnętrznymi.</p><p><b>Korzyści i efekty stosowania balsamu „Siedem Gwiazd”:</b></p><ul><li>Usuwa stany zapalne i zaczerwienienia skóry</li><li>Przyspiesza gojenie skaleczeń, ran i pęknięć</li><li>Łagodzi swędzenie i obrzęk po ukąszeniach owadów, w tym os i pszczół</li><li>Działa antybakteryjnie i przyspiesza regenerację skóry</li><li>Zapobiega powstawaniu trądziku i wyprysków</li><li>Zmiękcza, nawilża i odżywia skórę</li><li>Łagodzi objawy alergii skórnych, łuszczycy, atopowego zapalenia skóry, ospy wietrznej i grzybiczych zmian skórnych</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Skład:</b></p>
<p>Kamfora, mentol, siarka, wosk pszczeli, ekstrakty ziołowe, tlenek cynku, olejek miętowy.</p>
<p><b>Sposób użycia:</b></p>
<ul>
<li>Nałożyć niewielką ilość balsamu na oczyszczoną skórę.</li>
<li>Równomiernie rozprowadzić na uszkodzonych obszarach skóry.</li>
<li>Pozostawić do wchłonięcia.</li>
<li>Stosować 2-4 razy dziennie.</li>
<li>Można stosować u dzieci od 1. roku życia.</li>
<li>Unikać kontaktu z błonami śluzowymi i oczami.</li>
</ul>
<p><b>Opinie użytkowników:</b></p>
<p>„Świetny krem, kupiłam go w Tajlandii. Cieszę się, że go znalazłam. Bardzo dobrze pomaga na opryszczkę, zapalenia skóry i różne stany zapalne. Jest bardzo wydajny, a jego termin ważności to 5 lat.”</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Dodatkowe informacje:</b></p><ul><li>Kraj produkcji: Tajlandia</li><li>Opakowanie: Plastikowy słoiczek</li><li>Pojemność: 12 ml</li><li>Ilość: 1 słoiczek</li></ul><p><b>Warunki przechowywania:</b></p><p>Przechowywać w suchym miejscu w temperaturze pokojowej.</p><p><b>Przeciwwskazania:</b></p><p>Indywidualna nietolerancja składników.</p><p>Balsam „Siedem Gwiazd” to niezawodny i wszechstronny środek, który zawsze warto mieć pod ręką! Idealny dla turystów, działkowców, wędkarzy i wszystkich, którzy cenią sobie naturalne i skuteczne produkty do pielęgnacji skóry.</p>

</div>
",
"{""contentId"":""1519253d-ba34-413c-9b55-83e25bd05da6"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Olejek Tajski Oryginalny Rozgrzewający Muay Thai, Namman Muay Boxing, 60ml",
"{""contentId"":""1519253d-ba34-413c-9b55-83e25bd05da6"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h1>Oryginalny Tajski Olejek Namman Muay Boxing Liniment</h1><h2>⭐ Rozgrzewający</h2><h2>⭐ Pojemność - 60 ml</h2><h2>⭐ Świetny dla osób trenujących, a także masażystów</h2><p>Olejek tajski Namman Muay Boxing Liniment to preparat o działaniu rozgrzewającym. Produkt pochodzi prosto z Tajlandii i jest wykorzystywany od wielu lat przez sportowców z różnych dziedzin, a zwłaszcza boksu.&nbsp;<b>Olejek świetnie sprawdzi się do przygotowania mięśni przed treningiem, wykonania masazu sportowego, a także w przypadku niektórych kontuzji i urazów.</b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Zalety olejku tajskiego Namman Muay Boxing Liniment:</h2>
<p><b>✅ Rozgrzewanie mięśni</b>: Olejek Namman Muay zawiera składniki, które pomagają w rozgrzewaniu mięśni przed treningiem lub zawodami. To może pomóc zwiększyć elastyczność mięśni oraz zmniejszyć ryzyko kontuzji.</p>
<p><b>✅ Ulga w bólu mięśniowym</b>: Dzięki zawartości substancji rozgrzewających, olejek ten może pomóc w łagodzeniu bólu mięśniowego spowodowanego intensywnym treningiem lub nadmiernym wysiłkiem fizycznym.</p>
<p><b>✅ Poprawa krążenia</b>: Składniki w olejku Namman Muay mogą pomóc w poprawie krążenia krwi, co może wspomóc proces regeneracji mięśni po treningu.</p>
<p><b>✅</b>&nbsp;<b>Łagodzenie napięcia mięśniowego</b>: Stosowanie olejku może pomóc w rozluźnieniu napiętych mięśni, co może przyczynić się do ogólnego uczucia ulgi i komfortu.</p>
<p><b>✅ Wsparcie w leczeniu drobnych urazów</b>: W przypadku lekkich siniaków, stłuczeń lub naciągnięć, olejek może pomóc w redukcji opuchlizny i bólu, przyspieszając proces gojenia.</p>
<p><b>✅ Stosowanie przed aktywnością fizyczną</b>: Olejek jest powszechnie używany przed treningiem lub zawodami, aby przygotować ciało do wysiłku fizycznego poprzez rozgrzanie mięśni.</p>
<p><b>✅</b>&nbsp;<b>Przyjemność i relaksacja</b>: Aplikowanie olejku tajskiego Namman Muay może przynieść uczucie odprężenia i relaksu dzięki działaniu składników aromaterapeutycznych.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Specyfikacja olejku tajskiego Namman Muay Boxing Liniment:</b></p>
<p>▶️ <b>Kraj produkcji:</b> <b>Tajlandia</b></p>
<p>▶️ <b>Skład:</b> paraffinum liquidum, aqua, alcohol denat, ethyl salicylate, aucalyptus globulus leaf oil, menthol, cupressus sempervirens oil, dimethyl sulfone, eugenia caryophyllus bud oil, cymbopogon flexuosus oil, camphor, juniperus commiunis fruit oil, vanillyl butyl ether, zingiber officinale root extract, tocopheryl acetate, capsicum frutescens fruit extract, helianthys annuus seed oil, methyl salicylate</p>
<p>▶️ <b>Pojemność:</b> 60 ml</p>

</div>


<div class=""item item-12"">
</div>
",
"{""contentId"":""3018200d-e99a-4c29-bf0d-29810791f1ae"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajska Maska Hydrożelowa do Twarzy, Niacynamid i Kolagen Baby Bright, 20g",
"{""contentId"":""3018200d-e99a-4c29-bf0d-29810791f1ae"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Tajska maska hydrożelowa Baby Bright Vita Drip – intensywna regeneracja i rozświetlenie skóry - Baby Bright Vita Drip Fill-Lagen Hydrogel Mask 20g</h2>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Odkryj sekret promiennej cery dzięki tajskiej maseczce hydrożelowej Baby Bright Vita Drip. To innowacyjna maska w formie oddzielnych płatów hydrożelowych, bogata w:</p><ul><li><b>5% Niacynamid (witamina B3) </b>– rozjaśnia przebarwienia, wyrównuje koloryt skóry, działa przeciwzmarszczkowo.</li><li><b>Witaminy A, B5, C, E </b>– regenerują, odżywiają i wspierają naturalną barierę ochronną skóry.</li><li><b>Alfa arbutyna + glutation</b> – silne antyoksydanty redukujące oznaki zmęczenia, szarą cerę i matowość.</li><li><b>Centella Asiatica</b> – koi, łagodzi stany zapalne, redukuje zaczerwienienia i przyspiesza gojenie.</li><li><b>9 form kwasu hialuronowego</b> – intensywne nawilżenie i poprawa elastyczności skóry.</li></ul><p><b>Jak używać:</b></p><ol><li>Oczyść dokładnie twarz.</li><li>Zdejmij cienką folię ochronną i nałóż maskę hydrożelową na skórę.</li><li>Pozostaw na 3–6 godzin (możesz stosować również na noc).</li><li>Zdejmij maskę i delikatnie wmasuj pozostałe serum w skórę.</li><li>Używaj 2–3 razy w tygodniu dla najlepszych rezultatów.</li></ol><p><b>⚠️ Ostrzeżenia:</b></p><ul><li>Unikać kontaktu z oczami.</li><li>Nie stosować na podrażnioną skórę.</li><li>Przerwać stosowanie w przypadku wystąpienia reakcji alergicznej.</li><li>Trzymać poza zasięgiem dzieci.</li></ul><p>Dlaczego warto?</p><p>✅ Skład oparty na naturalnych składnikach</p><p>✅ Widoczne efekty już po kilku użyciach</p><p>✅ Bezpieczna formuła – przebadana dermatologicznie</p><p>✅ Produkt oryginalny z Tajlandii</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Dodatkowe informacje:</b></p><ul><li>Kraj produkcji: Tajlandia</li><li>Opakowanie: saszetka</li><li>Waga: 20 g</li><li>Ilość: 1 saszetka</li></ul>

</div>
",
"{""contentId"":""37bf9251-3eeb-4469-898a-2564ee0337a4"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajska Ziołowa Skoncentrowana Pasta do Zębów Yim Siam, 25g",
"{""contentId"":""37bf9251-3eeb-4469-898a-2564ee0337a4"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Yim Siam Concentrate Herbal&nbsp;Toothpaste - Tajska Ziołowa Skoncentrowana Pasta do Zębów Yim Siam, 25g</h2><p>Tajska skoncentrowana pasta do zębów Yim Siam to naturalne rozwiązanie do codziennej higieny jamy ustnej. Dzięki wysokiej koncentracji składników aktywnych skutecznie usuwa osad nazębny, wzmacnia dziąsła i zapewnia długotrwałą świeżość oddechu.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Pasta Yim Siam Concentrate Herbal Toothpaste została stworzona specjalnie z myślą o naturalnej pielęgnacji jamy ustnej. Zawiera mieszankę ziół, które pomagają chronić szkliwo, zwalczać bakterie i poprawiać stan dziąseł.</p><p><b>Zalety pasty do zębów Yim Siam:</b></p><ul><li>Naturalna formuła bez fluoru</li><li>Silnie skoncentrowana formuła</li><li>Wzmacnia dziąsła i szkliwo</li><li>Odświeża oddech</li><li>Pomaga w walce z kamieniem nazębnym</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Skład:</b></p><ul><li>węglan wapnia (Calcium Carbonate)</li><li>mentol (Menthol)</li><li>kamfora (Camphor)</li><li>olej z liści goździka (Clove Leaf Oil) (Eugenia Caryophyllus)</li><li>ekstrakt z liści szałwii (Salvia Officinalis Leaf Extract)</li><li>ekstrakt z liści Streblus Asper</li></ul>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b></p><ol><li>Używać nie więcej niż ilość wielkości zielonego groszku.</li><li>Nie mieszać z inną pastą do zębów.</li><li>Tworzy dużo piany.</li><li>Bez aromatów.</li><li>Stosować rano i wieczorem lub w razie potrzeby do czyszczenia zębów (zgodnie z zaleceniem stomatologa).</li></ol><p><b>Środki ostrożności:</b> Unikać kontaktu z oczami. W przypadku podrażnienia zaprzestać stosowania.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Warunki </b><b>przechowywania:</b></p><p>Przechowywać w temperaturze pokojowej, w suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Waga:</b> 25g</p><p><b>Kraj pochodzenia:</b> Tajlandia</p>

</div>


<div class=""item item-12"">
</div>
",
